,asin,brand,color,medium_image_url,product_type_name,title,formatted_price,digital
138,B071VFK9L4,fever ,jade green,https://images-na.ssl-images-amazon.com/images/I/412ZwjxwjLL._SL160_.jpg,SHIRT,fever womens lightweight vneck roll tab sleeve blouse xxlarge teal ,18.99,False
139,B072WW7RNH,feianna ,black,https://images-na.ssl-images-amazon.com/images/I/51PtwP3zkyL._SL160_.jpg,SHIRT,feianna womens casual loose cotton linen long grid shirt dress bat sleeve ,39.99,False
140,B003BSRRS6,featherlite ,grey,https://images-na.ssl-images-amazon.com/images/I/41-qQ6WiqyL._SL160_.jpg,SHIRT,featherlite ladies pique sport shirt cool grey  medium ,21.67,False
141,B01M1MOBCA,fever ,white,https://images-na.ssl-images-amazon.com/images/I/41wWSQcDkAL._SL160_.jpg,SHIRT,fever womens sleeveless bright white blouse large ,20.92,False
142,B01MF6DSHE,farysays ,gray,https://images-na.ssl-images-amazon.com/images/I/414ltzOr19L._SL160_.jpg,BOOKS_1973_AND_LATER,farysays womens casual cutout shoulder blouse laceup ribbed tops tshirt burgundy l ,16.99,False
143,B06XTY2F8P,feel piece ,brown,https://images-na.ssl-images-amazon.com/images/I/31awZBjOCwL._SL160_.jpg,SHIRT,feel piece terre jacobs gigi cold shoulder top mediumlarge berry ,58.5,False
144,B0711KYZ78,flying colors ,purple,https://images-na.ssl-images-amazon.com/images/I/41HosV8XFWL._SL160_.jpg,SHIRT,womens louisiana state tigers purple strappy team jersey medium ,44.95,False
145,B073W1YTXR,feel piece ,black,https://images-na.ssl-images-amazon.com/images/I/41KUsYhu2CL._SL160_.jpg,SHIRT,feel piece womens waffle knit stretch fit v neck top sz xss black 270022e ,52.99,False
146,B06XQ4ZCJK,fever ,red,https://images-na.ssl-images-amazon.com/images/I/41fSD5xIpjL._SL160_.jpg,SHIRT,fever womens sleeveless blouse red coral large ,24.19,False
147,B01N5OKGNQ,fjällräven ,grey,https://images-na.ssl-images-amazon.com/images/I/41TtZEOt1-L._SL160_.jpg,SHIRT,fjallraven  womens abisko trail tshirt print dark grey xl ,52.8,False
148,B073RTQJFQ,fjallraven ,purple,https://images-na.ssl-images-amazon.com/images/I/51BMHtZqXVL._SL160_.jpg,SHIRT,fjallraven  womens fjallglim stretch shirt longsleeve alpine purple xxs ,79.2,False
149,B01J9DRTDO,fig clothing ,black,https://images-na.ssl-images-amazon.com/images/I/41ClzBK-LlL._SL160_.jpg,SHIRT,fig clothing womens veg tunic fontana shirt ,67.99,False
150,B004YGI2ZG,featherlite ,yellow orange,https://images-na.ssl-images-amazon.com/images/I/41sCOumOTZL._SL160_.jpg,APPAREL,sierra pacific ladies long sleeve denim dark wash denim 2x ,22.9,False
151,B007C0HVRQ,featherlite ,sky blue,https://images-na.ssl-images-amazon.com/images/I/41ZBoZ5TN7L._SL160_.jpg,SHIRT,featherlite ladies long sleeve tapered twill sandalwood ,22.63,False
152,B012HVCV38,hxkingdom fashion tshirts ,white,https://images-na.ssl-images-amazon.com/images/I/41PWa2uhF7L._SL160_.jpg,SHIRT,womens funniest tshirt  beach boys band logo white size ,9.99,False
153,B072WQ86QJ,feianna ,"black,white",https://images-na.ssl-images-amazon.com/images/I/51uoaFiVpeL._SL160_.jpg,SHIRT,feianna women plus size casual white black stripe tops blouse tshirt bust 59 ,31.6,False
154,B0716PDM8C,felina lingerie ,green,https://images-na.ssl-images-amazon.com/images/I/31Z1VwTmkiL._SL160_.jpg,UNDERWEAR,felina lingerie cotton stretch camisole w hint modal assorted colors medium mint green ,10.0,False
155,B06Y5MBCV5,felina ,"grey,blue",https://images-na.ssl-images-amazon.com/images/I/51N3ZXViKAL._SL160_.jpg,SHIRT,felina womens fine ribbed knit tank tops 2pack bluegrey small ,6.25,False
156,B06WP42CYC,felina ,"blue,gray",https://images-na.ssl-images-amazon.com/images/I/4162209uGjL._SL160_.jpg,SHIRT,felina womens cotton modal henley tshirt pack 2 xlarge 1 gray  1 blue ,17.2,False
157,B01FVHNDX2,focust ,black,https://images-na.ssl-images-amazon.com/images/I/51ywKxrijNL._SL160_.jpg,APPAREL,womans top bare midriffs university marylandcollege park mascot ,11.35,False
158,B004VT7MU2,finebrandshop ,orange,https://images-na.ssl-images-amazon.com/images/I/41NfugjyEnL._SL160_.jpg,SHIRT,ladies seamless orange red smocking waist tunic top ,4.99,False
159,B007G0XSUQ,finebrandshop ,white,https://images-na.ssl-images-amazon.com/images/I/41Bq%2Bg3oYaL._SL160_.jpg,SHIRT,turquoise ladies shingled spaghetti strapped top ,4.75,False
160,B01IG4CBE4,fifteen twenty ,"blue,white",https://images-na.ssl-images-amazon.com/images/I/41aiIs1FvnL._SL160_.jpg,SHIRT,fifteen twenty double v maxi dress size small ,158.0,False
161,B073RV25SQ,fjallraven ,mahogany,https://images-na.ssl-images-amazon.com/images/I/51PdeB7XhVL._SL160_.jpg,SHIRT,fjallraven  womens high coast flannel shirt longsleeve night skyfog xxs ,100.0,False
162,B01M2CL6CB,farysays ,purple,https://images-na.ssl-images-amazon.com/images/I/416Zs7Ey-GL._SL160_.jpg,BOOKS_1973_AND_LATER,farysays women sexy pullover cut shoulder blouse laceup ribbed solid tops purple medium ,16.99,False
163,B012YX2OJU,hxkingdom fashion tshirts ,light brown,https://images-na.ssl-images-amazon.com/images/I/41oYiTytwBL._SL160_.jpg,SHIRT,womens new style tshirt  special olympics world games 2015 skyblue size ,9.99,False
164,B007G0XO96,finebrandshop ,brown,https://images-na.ssl-images-amazon.com/images/I/41593splWlL._SL160_.jpg,SHIRT,brown ladies shingled spaghetti strapped top ,4.75,False
165,B01M5JDIYD,farysays ,green,https://images-na.ssl-images-amazon.com/images/I/41o1-ijfF-L._SL160_.jpg,BOOKS_1973_AND_LATER,farysays womens stylish cutout shoulder blouse laceup pullover ribbed solid tops ,16.99,False
166,B017L9E1ZW,fnc7c ,black,https://images-na.ssl-images-amazon.com/images/I/411f%2Br3i-2L._SL160_.jpg,BOOKS_1973_AND_LATER,rio 2016 olympic games long sleeve round neck shirts female black ,9.49,False
167,B002YTO8OE,florida hat company ,purple,https://images-na.ssl-images-amazon.com/images/I/51k3%2Bk86rvL._SL160_.jpg,HAT,purple beaded purse  happy birthday  red hat ladies society ,19.99,False
168,B074JXX1X3,focal20 ,white,https://images-na.ssl-images-amazon.com/images/I/41L46%2BWvssL._SL160_.jpg,SHIRT,focal20 women cute cactus print tshirt short sleeve white tee colorful graphic round neck tops shirt ,12.99,False
169,B009286M3A,finebrandshop ,red,https://images-na.ssl-images-amazon.com/images/I/41lOwMaQemL._SL160_.jpg,SHIRT,ladies red seamless ribbed tube top ,4.99,False
170,B01G4OF32U,focust ,black,https://images-na.ssl-images-amazon.com/images/I/517UmhNeiLL._SL160_.jpg,SHIRT,womens bare midriff crop top university florida logo gators ,9.23,False
171,B001LOWD4A,fitness etc ,pink,https://images-na.ssl-images-amazon.com/images/I/31tZlukuHwL._SL160_.jpg,SHIRT,ladies cotton tank 2x1 ribbed tank top ,11.99,False
172,B015IREBB8,fnc7c ,black,https://images-na.ssl-images-amazon.com/images/I/410Rq9Oh%2B1L._SL160_.jpg,BOOKS_1973_AND_LATER,game thrones winter coming long sleeve cotton shirts lady black ,9.45,False
173,B01I0NAIDM,fifteen twenty ,"blue,white",https://images-na.ssl-images-amazon.com/images/I/41rD6SM5mOL._SL160_.jpg,APPAREL,fifteen twenty embroidered spaghetti strap top sz xs ,78.0,False
174,B06X19BNJB,fjallraven ,aqua green,https://images-na.ssl-images-amazon.com/images/I/31gIF4b50sL._SL160_.jpg,SPORTING_GOODS,fjallraven  womens ovik tshirt ocean mist xs ,30.4,False
175,B003BTL8EY,featherlite ,aqua green,https://images-na.ssl-images-amazon.com/images/I/41ygbhq127L._SL160_.jpg,SHIRT,featherlite ladies long sleeve stain resistant tapered twill shirt sandalwoo ,22.78,False
176,B01NCVBH5G,fjällräven ,orange,https://images-na.ssl-images-amazon.com/images/I/41TQyp1ZUwL._SL160_.jpg,SHIRT,fjallraven  womens high coast flannel shirt longsleeve fog xxs ,88.0,False
177,B074VXYKZK,feel piece ,navy,https://images-na.ssl-images-amazon.com/images/I/417o1wxSJvL._SL160_.jpg,SHIRT,feel piece terre jacobs hermosa top mediumlarge navy ,61.6,False
178,B00DP633WS,love fire ,tan,https://images-na.ssl-images-amazon.com/images/I/41Qot31JSPL._SL160_.jpg,SHIRT,love fire juniors cutout hilo tank medium coral ,25.0,False
179,B012YX57IA,hxkingdom fashion tshirts ,Beige,https://images-na.ssl-images-amazon.com/images/I/41SzZqYf1cL._SL160_.jpg,SHIRT,womens cool tshirt  special olympics world games 2015 royalblue size xxl ,9.99,False
180,B006NZETZS,foley  corinna ,green,https://images-na.ssl-images-amazon.com/images/I/41DxSwbiE1L._SL160_.jpg,HANDBAG,foley  corinna bonnie small clutch sapphire snake one size ,69.0,False
181,B071G16FZL,feel piece ,gray,https://images-na.ssl-images-amazon.com/images/I/41fHKgHPtOL._SL160_.jpg,SHIRT,feel piece womens large ml uneck tank cami top gray l ,20.97,False
182,B074FV6WSV,focal20 ,jade green,https://images-na.ssl-images-amazon.com/images/I/41RALz7EVVL._SL160_.jpg,SHIRT,focal20 women pineapple print tshirt tearing hole design tee cute short sleeve tops ,12.99,False
183,B009286LW2,finebrandshop ,orange,https://images-na.ssl-images-amazon.com/images/I/41aw4-ZVZaL._SL160_.jpg,SHIRT,ladies orange seamless ribbed tube top ,4.99,False
184,B007C0HP72,featherlite ,blue,https://images-na.ssl-images-amazon.com/images/I/41jqK8uUjBL._SL160_.jpg,SHIRT,featherlite ladies long sleeve tapered twill pacific blue ,22.63,False
185,B073ZC75WJ,focal20 ,white,https://images-na.ssl-images-amazon.com/images/I/41r%2BmsT3e2L._SL160_.jpg,SHIRT,focal20 women white shirt button blouse black trim cuff bell sleeve top flare sleeve shirt casual ,16.99,False
186,B009286L36,finebrandshop ,blue,https://images-na.ssl-images-amazon.com/images/I/41HE2sK-qCL._SL160_.jpg,SHIRT,ladies blue seamless ribbed tube top ,4.99,False
187,B073W92YYS,feianna ,violet,https://images-na.ssl-images-amazon.com/images/I/41JZcbfkvLL._SL160_.jpg,OUTERWEAR,womens plus size linen red clothing sets long shirt blouses9 pants trousers ,68.3,False
188,B07374ZWDR,feianna ,white,https://images-na.ssl-images-amazon.com/images/I/41K1H8EatyL._SL160_.jpg,SHIRT,feianna women casual leisure distress 100 cotton summer basic white tees tops ,15.2,False
189,B0743MVPJY,fjallraven ,natural,https://images-na.ssl-images-amazon.com/images/I/41k6KOnLM1L._SL160_.jpg,SHIRT,fjallraven  womens ovik foxford shirt longsleeve dark garnet xxs ,88.0,False
190,B009286LJU,finebrandshop ,yellow orange,https://images-na.ssl-images-amazon.com/images/I/41jIhSeAwCL._SL160_.jpg,SHIRT,clothes effect ladies fuchsia pink seamless ribbed tube top ,4.99,False
191,B074TX3WST,focal20 ,black,https://images-na.ssl-images-amazon.com/images/I/41JdM%2BezEzL._SL160_.jpg,SHIRT,focal20 women pearls beads shoulder blouse ruched puff long sleeve shirt black cold shoulder tops ,12.99,False
192,B01BQKAQAG,foghorn leghorn ,brown,https://images-na.ssl-images-amazon.com/images/I/51ZC0VIijnL._SL160_.jpg,SHIRT,looney tunes size matters tshirt size xl ,12.43,False
193,B073BJG89N,feianna ,"yellow,yellow green,green",https://images-na.ssl-images-amazon.com/images/I/51iD5pXTWXL._SL160_.jpg,SHIRT,womens doll collar casual plus size cotton linen tops long tshirt big pockets ,39.8,False
194,B074TZTTP1,feel piece ,black,https://images-na.ssl-images-amazon.com/images/I/31NBwJCHX-L._SL160_.jpg,SHIRT,feel piece womens charlotte ribbed hi lo knit tunic top sz xss black 270075e ,65.99,False
195,B01MF7DMRD,fifth degree ,blue,https://images-na.ssl-images-amazon.com/images/I/41-XIkCdZML._SL160_.jpg,SHIRT,womens plus size long sleeve cowl neck sweaters top polka dot detail  2x ,13.99,False
196,B00VF4OOPW,fdny ,grey,https://images-na.ssl-images-amazon.com/images/I/41OJp4FoMVL._SL160_.jpg,SHIRT,fdny ladies grey ribbed tank navy chest print small ,14.9,False
197,B06XTLF7ZD,focal20 ,blue,https://images-na.ssl-images-amazon.com/images/I/41Pmu6KREgL._SL160_.jpg,SHIRT,focal20 womens flowers embroidery blouse lantern sleeve ruffle casual loose tops ,18.39,False
198,B01M1HN897,fifth degree ,black,https://images-na.ssl-images-amazon.com/images/I/41opuMyy1PL._SL160_.jpg,SHIRT,womens plus size sexy long sleeve faux suede top lace cutout detail 26w28w ,10.99,False
199,B072C859QW,fever ,white,https://images-na.ssl-images-amazon.com/images/I/51Jzogko0SL._SL160_.jpg,SHIRT,fever womens size small double layer sleeveless blouse cobalt seawhite tie ,12.07,False
200,B00480GNQS,finebrandshop ,Berry,https://images-na.ssl-images-amazon.com/images/I/41%2B3ef4OWAL._SL160_.jpg,SHIRT,ladies fushia seamless ribbed diamond patterned cap sleeve top wide vneck ,7.9,False
201,B071X149W9,feel piece ,natural,https://images-na.ssl-images-amazon.com/images/I/41uzkVmlcIL._SL160_.jpg,SHIRT,feel piece terre jacobs bonnie cold shoulder top one size natural ,95.0,False
202,B0732J9K45,fever ,yellow,https://images-na.ssl-images-amazon.com/images/I/41tl2grjLvL._SL160_.jpg,SHIRT,fever womens double layer sleeveless blouse medium ,11.18,False
203,B009286M6W,finebrandshop ,white,https://images-na.ssl-images-amazon.com/images/I/41afsrrQDLL._SL160_.jpg,SHIRT,ladies white seamless ribbed tube top ,3.9,False
204,B073RV2Z4Y,fjallraven ,navy,https://images-na.ssl-images-amazon.com/images/I/51--eAt6ZPL._SL160_.jpg,SHIRT,fjallraven  womens fjallglim stretch shirt longsleeve dark navy xxs ,79.2,False
205,B00480IS3Y,finebrandshop ,yellow,https://images-na.ssl-images-amazon.com/images/I/41hrpOPFcoL._SL160_.jpg,SHIRT,ladies yellow seamless ribbed diamond patterned cap sleeve top wide vneck ,7.9,False
206,B014ICCD3M,fnc7c ,red,https://images-na.ssl-images-amazon.com/images/I/41DvlPtUGeL._SL160_.jpg,SHIRT,supernatural chibis sam dean castiel slim fit tshirts women red xxl ,9.49,False
207,B06Y1S7ZLM,felina ,"gray,navy",https://images-na.ssl-images-amazon.com/images/I/412jbSQyXIL._SL160_.jpg,SHIRT,felina 2 pack womens medium long sleeve rib knit henley tees navygray ,7.99,False
208,B01N58YKJ2,fifth degree ,grey,https://images-na.ssl-images-amazon.com/images/I/41lboSvDR5L._SL160_.jpg,SHIRT,womens grey blessed rhinestones vneck cotton long sleeve top shirts tshirt  3x ,9.0,False
209,B01HIFW6Z6,fashion tti ,gray,https://images-na.ssl-images-amazon.com/images/I/41OruwqZlPL._SL160_.jpg,BOOKS_1973_AND_LATER,tti womens 34 sleeves round neck collision color top small gray ,8.99,False
210,B074TDBRG9,focal20 ,black,https://images-na.ssl-images-amazon.com/images/I/31pBfNgxJ3L._SL160_.jpg,SHIRT,focal20 ring zipper turtleneck knit shirt long sleeve shirt pure color basic tee tops thin sweater ,12.99,False
211,B01LZ0VNQ4,fever ,blue,https://images-na.ssl-images-amazon.com/images/I/41g4I8PqRcL._SL160_.jpg,SHIRT,fever womens sleevless blouse blue medium ,19.99,False
212,B073M2LDZK,fashion story ,red,https://images-na.ssl-images-amazon.com/images/I/51IMYsNby1L._SL160_.jpg,SHIRT,fashion story womens summer casual floral print sleeveless loose tank blouses tops ,10.99,False
213,B01M7TRJTE,fdplus ,golden,https://images-na.ssl-images-amazon.com/images/I/31ffhAGIJyL._SL160_.jpg,SHIRT,fdplus womens adjustable spaghetti strap lace trim cami tunic tank top xl1x mustard ,12.99,False
214,B074KRLG5F,fifteen twenty ,navy,https://images-na.ssl-images-amazon.com/images/I/41XxTvvdQRL._SL160_.jpg,SHIRT,fifteen twenty womens navy fold top size ,118.0,False
215,B007G0XTGE,finebrandshop ,white,https://images-na.ssl-images-amazon.com/images/I/41V5W5y7aBL._SL160_.jpg,SHIRT,white ladies shingled spaghetti strapped top ,4.75,False
216,B01MCWSBHF,fifth degree ,black,https://images-na.ssl-images-amazon.com/images/I/51fJY3OPZeL._SL160_.jpg,SHIRT,fifth degree womens funny printed los angeles graphic printed shirts loose tops tees  ,15.0,False
217,B01M8I9VJJ,fifth degree ,"blue,light blue",https://images-na.ssl-images-amazon.com/images/I/41832Vq%2BplL._SL160_.jpg,SHIRT,fifth degree women short sleeve rhinestone printed tops casual shirt  ,14.99,False
218,B008PYJKOA,finebrandshop ,white,https://images-na.ssl-images-amazon.com/images/I/41NKkOiAmdL._SL160_.jpg,SHIRT,woman plus size seamless thin strap cami white ,5.99,False
219,B012NH07SC,hxkingdom fashion tshirts ,natural,https://images-na.ssl-images-amazon.com/images/I/41Ba%2BE592XL._SL160_.jpg,SHIRT,womens best tshirt  love chemical romance sky size ,9.75,False
220,B01N1L3MR0,fifth degree ,black,https://images-na.ssl-images-amazon.com/images/I/51hDxGN0kbL._SL160_.jpg,SHIRT,fifth degree black marijuana logo weed printed loose sleeveless top shirts tshirt  3x ,15.99,False
221,B0079BN3C0,featherlite ,jade green,https://images-na.ssl-images-amazon.com/images/I/31i03fbqB5L._SL160_.jpg,APPAREL,featherlite ladies silky smooth pique banana ,15.9,False
222,B004GSN1EE,featherlite ,black,https://images-na.ssl-images-amazon.com/images/I/31VspXbakvL._SL160_.jpg,SHIRT,ladies long sleeve stain resistant tapered twill shirt xl onyx black  stone ,22.91,False
223,B014ICDIGI,fnc7c ,navy,https://images-na.ssl-images-amazon.com/images/I/51AMaLNyicL._SL160_.jpg,APPAREL,supernatural chibis sam dean castiel cotton tshirt women deepheather xl ,9.99,False
224,B00BVV1G9Q,fitness etc ,black,https://images-na.ssl-images-amazon.com/images/I/41aOlsshr5L._SL160_.jpg,SHIRT,flowy circle light weight tee loungewear ,29.99,False
225,B00480IRVW,finebrandshop ,light blue,https://images-na.ssl-images-amazon.com/images/I/41yT7hHka%2BL._SL160_.jpg,SHIRT,ladies charcoal seamless ribbed diamond patterned cap sleeve top wide vneck ,7.9,False
226,B01N19SJ9F,focal18 ,golden,https://images-na.ssl-images-amazon.com/images/I/51gIVYVdWqL._SL160_.jpg,SHIRT,focal18 rainbow print tshirt tee crop top short sleeve tops neck womens stripe ,11.49,False
227,B072C9F1W9,fashion story ,blue,https://images-na.ssl-images-amazon.com/images/I/41YluyBrORL._SL160_.jpg,SHIRT,fashion story womens short sleeve dolman drape loose fit stripes tunic top plus size ,8.99,False
228,B019OBCVGG,faux real ,brown,https://images-na.ssl-images-amazon.com/images/I/41ZPAEyl9CL._SL160_.jpg,SHIRT,faux real womens ugly christmas vest small ,30.85,False
229,B01G4OEITE,focust ,black,https://images-na.ssl-images-amazon.com/images/I/41gPT2VDbUL._SL160_.jpg,SHIRT,womens top bare midriffs university miami logo um football ,8.5,False
230,B0131NJ6DE,fasciino ,white,https://images-na.ssl-images-amazon.com/images/I/41Q6aRDcrKL._SL160_.jpg,SHIRT,fasciino matching couple tshirt set  wifey wifey lips wifey1 mediumwifey2 small white ,21.99,False
231,B01IG2V2LY,fifteen twenty ,blue,https://images-na.ssl-images-amazon.com/images/I/41QBGJmX7AL._SL160_.jpg,SHIRT,fifteen twenty raw hem dipped tank size medium ,99.0,False
232,B01N9BMLVU,fifth degree usa ,blue,https://images-na.ssl-images-amazon.com/images/I/513kFzolktL._SL160_.jpg,SHIRT,womens plus size long sleeve cowl neck loose tribal aztec printed top shirt  6x ,34.99,False
233,B008HUMVRA,folter ,black,https://images-na.ssl-images-amazon.com/images/I/41vcuyGd0qL._SL160_.jpg,UNDERWEAR,folter womens corset beater tank blackblack ,28.79,False
234,B01M7SGMIP,fifth degree ,white,https://images-na.ssl-images-amazon.com/images/I/51ITGPMgD1L._SL160_.jpg,SHIRT,american made womens fitness exercise gym workout shirts jersey printed tshirt  xl ,15.0,False
235,B014ICE7IQ,fnc7c ,red orange,https://images-na.ssl-images-amazon.com/images/I/41Nv0YzzvaL._SL160_.jpg,SHIRT,supernatural chibis sam dean castiel 100 cotton shirts womens skyblue xxl ,9.49,False
